,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
r0,0.20981856174545435,-0.09068253190494122,-0.05513579582580385,-0.02358622941244927,-0.0206336363213487,-0.02533930655380251,-0.04381665161133484,-0.0205538162202454,-0.036647538384531345,-0.039749248160921985,-0.019303643425026065,-0.06284177527556929,0.014442245028371343,-0.06264860341753456,-0.08310261437315268,-0.07739163199662662,-0.07260653678810525,-0.04964969023256325,-0.0385895145738858,-0.0300693915555953,-0.026598140630797216,0.03243115024070014,-0.011703358193348242,-0.3124387739960487,-0.3227700288569082,1,-0.09068253190494122,
r1,-0.07146488697636828,-0.021705424925376516,-0.02620974507822828,-0.03950917997554852,-0.043125440344592945,-0.022610364572505707,-0.040988997079544384,-0.07432117440170863,-0.02032009615725626,-0.015517032153735297,-0.0021171547383341868,-0.04605479187619819,-0.01883534331636664,-0.032279247498069014,0.009144879814840861,0.004581245837620928,-0.011071494444031854,-0.0356102610636838,-0.015429197551062871,-0.03862186388181538,-0.0035990057366998432,-0.05349318513185467,-0.09835052922889267,0.09757726188713158,0.1668071771941185,7,-0.07432117440170863,
r2,-0.3460308000755592,0.07475125375284973,-0.036567164319596085,-0.026309187263631777,-0.02939276129723073,-0.03338628281665181,-0.04228021043735014,-0.05387775918141067,-0.05756235707554372,-0.04426427081957033,-0.013054364959671225,-0.07356343531388014,-0.06433789856541555,0.018996096899485608,0.06519103677284012,0.042847156901340624,0.07326288842513982,0.11632089037625647,0.08730886866819815,0.031329392593369164,0.05631217980991059,-0.039417332420826526,0.11754917931042907,-0.17945905005973553,-0.23799663130889598,17,0.11632089037625647,
r3,0.061364501908013264,0.005982961676506636,0.08905745790781253,-0.02958428668967838,0.02648599627624679,0.011061325066805973,0.10415743464330714,0.14364106348821742,0.09185434389295864,0.11310081678753048,0.0898751753609031,0.1748139327094348,0.06416782685207051,0.026805171185006926,-0.028450610435535057,-0.003967456775481099,-0.014946882850200752,-0.023169171468364485,-0.03475337042814026,-0.024974158976939005,-0.02118836100124113,0.14077833722317576,0.002365420556145742,0.13842378266866673,0.13242036393338896,11,0.1748139327094348,
g0,0.1608421568809813,-0.03338489084867232,-0.06072703538453034,-0.010133453025896851,0.06627523584202634,-0.0019203264455046679,-0.04107506510066975,-0.03687418501928786,-0.03786277190981305,-0.0242199726789447,0.006036822832711555,-0.03138042430462854,0.04899974780955128,-0.02559461561921913,-0.06146207263571904,-0.06453488853372277,-0.06413913693518918,-0.06751605906312598,-0.05130700646533409,-0.04681239378436303,-0.047642209557644914,-0.004816764528648424,0.0026844094763598058,-0.2642785830363741,-0.31324758872986125,17,-0.06751605906312598,
g1,-0.06875433546817547,-0.08120929868180668,-0.03662210755988753,-0.04388689198564087,-0.06384309196369208,-0.0397098138517382,-0.060318377581783475,-0.08060967001721323,-0.04906201050075024,-0.0882771040421622,-0.07870402069916631,-0.10153697827736112,-0.04352262502121043,-0.04487277478971858,-0.02790071646662946,-0.040785731524747015,-0.06589270890887791,-0.06675779522065431,-0.04630067957726379,-0.05711684145441818,-0.019449037404073742,-0.021553835200709096,-0.12345132089831028,0.11580533586294618,0.20200613842796633,11,-0.10153697827736112,
g2,-0.38263213299387155,0.06818258158467476,-0.04088007245951437,-0.02558164120352767,-0.034080601379389536,-0.035929280841820246,-0.04275616161139534,-0.05968429976663782,-0.06414445206262791,-0.05432580475732227,-0.03895821938797105,-0.07903870511622227,-0.0766365980346702,0.0018391690738099624,0.05237011880398904,0.023859810423780548,0.08223765134261818,0.11758418365718262,0.11920341034431556,0.04489154305195867,0.05415363420088482,-0.07338428823514158,0.13811351447431217,-0.21284805551211095,-0.2631505145893656,18,0.11920341034431556,
g3,0.0542062228143605,-0.0682353376038571,0.00579691613007756,-0.037952023644879894,0.023012342586698556,0.011698252899623486,0.07433070904256445,0.11747593444549263,0.08109265140278647,0.1048228052276154,0.045037229577101046,0.12699176621320526,-0.008779938567813898,-0.0446034599067756,-0.06526636499893733,-0.042744883076889055,-0.032037347679048624,-0.01865023169265201,-0.039314796903331256,-0.029098459511196138,-0.03299678763866337,0.1753181315177445,0.020439504388599716,0.14137797488363088,0.1504293211874013,11,0.12699176621320526,
b0,0.3122941387902347,-0.012479933892905958,0.11050319974942836,0.005381052969448493,0.17757155410231668,0.23832180352593155,0.05157160562755961,0.009833925434618616,-0.01702323482025752,-0.032664659609796795,-0.05273215891510846,0.019670209689879446,0.04591654619012549,0.01831322564133477,-0.04136867874553279,-0.039453789754974135,-0.025978179420581816,-0.009484434846695032,0.021572229772838868,0.15019184967365026,0.04328368933202404,-0.053378349028286885,0.08513403860508777,-0.15418730555363735,-0.2818204117226984,5,0.23832180352593155,
b1,-0.05649175061382445,0.07124056078203132,0.05440307975642986,-0.03958812397952963,-0.031179884315812128,0.0013503304460656385,-0.026646661444457608,-0.07452541482351993,-0.018738400693342133,-0.03478956032185008,-0.005864292333941694,-0.03565892114433613,-0.00496223958389812,0.057923870495338314,0.06685553544667275,0.0685337921508256,0.043583389567939106,0.0009418369470768304,0.020893870428403398,0.02075058731548729,0.05745219710668916,-0.08074355672070226,-0.08224852501063813,0.09263791934549902,0.1413212212132785,7,-0.07452541482351993,
b2,-0.32549243217875296,0.06602700283566679,-0.043017194384191326,-0.025833319665335395,-0.032611958622220966,-0.03432371754526971,-0.04240248850305866,-0.05275308439549313,-0.05074900266996131,-0.032675357731040466,-0.02179201075419823,-0.07785940655114394,-0.06324981863996428,0.002102955920399867,0.05797378374961367,0.05004826658829469,0.06140251508457342,0.12447598160372521,0.10959110844653097,0.02790461008579267,0.025369822687654333,-0.02813006979653444,0.12380025816807047,-0.18607023222923166,-0.25629524264665227,17,0.12447598160372521,
b3,0.04439681692186845,-0.025106660734244855,0.04624132326987033,-0.017543963966304924,0.025606309782115068,0.003612129809865497,0.07642503890575779,0.11944488582714605,0.11583807782177472,0.11461464655513365,0.06100901526615448,0.13290134306231166,0.031562272704832674,0.002220007186540035,-0.02449351147763685,-0.02001817968085971,-0.0030805761953792425,-0.023734352246997378,-0.03210854366221267,-0.014876250026959937,-0.01699079523859436,0.1045005934430546,0.008763803044595949,0.13494384436425239,0.14709741223047348,11,0.13290134306231166,
r,-0.06426031497045356,-0.016220263805792456,0.007455708834665676,-0.06830538040638712,-0.03126585442574817,-0.031755957237806054,0.010264904948974914,0.02005007635401007,0.012200925168879046,0.03474892089743389,0.04875410539149235,0.035968850032406,0.01156096969236663,-0.020554272476454742,-0.020428246273648094,-0.013232395537870761,-0.017045856452776165,-0.012334341852729374,-0.014358816122041455,-0.0430889149939581,-0.004761950672330448,0.05971498608320223,-0.02113272205568737,-0.037191015707484155,-0.0228348436389741,3,-0.06830538040638712,
g,-0.10785967107108185,-0.09046742045804201,-0.06437482284778735,-0.07324922615720773,-0.01582255998721319,-0.03588813105209868,-0.024796615626956814,-0.013822191112047036,-0.019904565271419795,-0.020729123599321254,-0.03757078105720077,-0.02783177654816885,-0.049665076224850946,-0.07329172592763131,-0.06918029976929066,-0.07571041797254816,-0.06047852230127826,-0.03771241331418755,-0.03065577327137851,-0.061095906789087696,-0.03368551284076988,0.076495391682863,-0.01188929411300181,-0.018217129948341685,0.007124243194273828,1,-0.09046742045804201,
b,-0.012286821330591122,0.05154006125472405,0.09661660312295332,-0.047368268385724235,0.055936908737123564,0.08583358209121804,0.04039827666805216,0.01803928765648569,0.042750316733824074,0.032168124303577544,0.009516241197637804,0.047425961949713324,0.012065995711268875,0.0486016093616852,0.03409281634829592,0.035964487034825555,0.04144474529382503,0.030475272365450085,0.04433313856743702,0.07529994480239703,0.054109629968120465,-0.012333047149837146,0.03600856117598233,0.020442045625979528,-0.01844759291679164,2,0.09661660312295332,
